policy_type,threshold,action_delay,timeout,score_point_s,score_mode,cutoff_rate,mean_latency,timeout_rate,detect_rate,f1,n_hold_spans,n_eot_spans,is_pareto
model,0.99,1.0,3.5,0.2,score_point,0.0014184397163120568,3.5,1.0,0.0,0.0,705,400,False
model,1.0,1.0,3.5,0.2,score_point,0.0014184397163120568,3.5,1.0,0.0,0.0,705,400,False
model,0.83,0.6,3.5,0.2,score_point,0.0028368794326241137,2.3110000000000004,0.59,0.41,0.5795053003533569,705,400,True
model,0.82,0.7,3.5,0.2,score_point,0.0028368794326241137,2.3309999999999995,0.5825,0.4175,0.5869947275922671,705,400,False
model,0.83,0.7,3.5,0.2,score_point,0.0028368794326241137,2.352,0.59,0.41,0.5795053003533569,705,400,False
model,0.82,0.8,3.5,0.2,score_point,0.0028368794326241137,2.3727500000000004,0.5825,0.4175,0.5869947275922671,705,400,False
model,0.84,0.6,3.5,0.2,score_point,0.0028368794326241137,2.37625,0.6125,0.3875,0.5565529622980251,705,400,False
model,0.83,0.8,3.5,0.2,score_point,0.0028368794326241137,2.3930000000000002,0.59,0.41,0.5795053003533569,705,400,False
model,0.82,0.9,3.5,0.2,score_point,0.0028368794326241137,2.4145,0.5825,0.4175,0.5869947275922671,705,400,False
model,0.84,0.7,3.5,0.2,score_point,0.0028368794326241137,2.415,0.6125,0.3875,0.5565529622980251,705,400,False
model,0.83,0.9,3.5,0.2,score_point,0.0028368794326241137,2.4339999999999997,0.59,0.41,0.5795053003533569,705,400,False
model,0.85,0.6,3.5,0.2,score_point,0.0028368794326241137,2.43425,0.6325,0.3675,0.5355191256830601,705,400,False
model,0.84,0.8,3.5,0.2,score_point,0.0028368794326241137,2.45375,0.6125,0.3875,0.5565529622980251,705,400,False
model,0.82,1.0,3.5,0.2,score_point,0.0028368794326241137,2.45625,0.5825,0.4175,0.5869947275922671,705,400,False
model,0.85,0.7,3.5,0.2,score_point,0.0028368794326241137,2.471,0.6325,0.3675,0.5355191256830601,705,400,False
model,0.83,1.0,3.5,0.2,score_point,0.0028368794326241137,2.475,0.59,0.41,0.5795053003533569,705,400,False
model,0.84,0.9,3.5,0.2,score_point,0.0028368794326241137,2.4925,0.6125,0.3875,0.5565529622980251,705,400,False
model,0.86,0.6,3.5,0.2,score_point,0.0028368794326241137,2.5067500000000003,0.6575,0.3425,0.5083487940630798,705,400,False
model,0.85,0.8,3.5,0.2,score_point,0.0028368794326241137,2.5077499999999997,0.6325,0.3675,0.5355191256830601,705,400,False
model,0.84,1.0,3.5,0.2,score_point,0.0028368794326241137,2.53125,0.6125,0.3875,0.5565529622980251,705,400,False
model,0.86,0.7,3.5,0.2,score_point,0.0028368794326241137,2.5409999999999995,0.6575,0.3425,0.5083487940630798,705,400,False
model,0.85,0.9,3.5,0.2,score_point,0.0028368794326241137,2.5444999999999998,0.6325,0.3675,0.5355191256830601,705,400,False
model,0.86,0.8,3.5,0.2,score_point,0.0028368794326241137,2.5752500000000005,0.6575,0.3425,0.5083487940630798,705,400,False
model,0.85,1.0,3.5,0.2,score_point,0.0028368794326241137,2.58125,0.6325,0.3675,0.5355191256830601,705,400,False
model,0.87,0.6,3.5,0.2,score_point,0.0028368794326241137,2.59375,0.6875,0.3125,0.47438330170777987,705,400,False
model,0.86,0.9,3.5,0.2,score_point,0.0028368794326241137,2.6094999999999997,0.6575,0.3425,0.5083487940630798,705,400,False
model,0.87,0.7,3.5,0.2,score_point,0.0028368794326241137,2.625,0.6875,0.3125,0.47438330170777987,705,400,False
model,0.86,1.0,3.5,0.2,score_point,0.0028368794326241137,2.64375,0.6575,0.3425,0.5083487940630798,705,400,False
model,0.87,0.8,3.5,0.2,score_point,0.0028368794326241137,2.65625,0.6875,0.3125,0.47438330170777987,705,400,False
model,0.87,0.9,3.5,0.2,score_point,0.0028368794326241137,2.6875,0.6875,0.3125,0.47438330170777987,705,400,False
model,0.87,1.0,3.5,0.2,score_point,0.0028368794326241137,2.71875,0.6875,0.3125,0.47438330170777987,705,400,False
model,0.88,0.6,3.5,0.2,score_point,0.0028368794326241137,2.7242500000000005,0.7325,0.2675,0.4204322200392928,705,400,False
model,0.88,0.7,3.5,0.2,score_point,0.0028368794326241137,2.7509999999999994,0.7325,0.2675,0.4204322200392928,705,400,False
model,0.88,0.8,3.5,0.2,score_point,0.0028368794326241137,2.77775,0.7325,0.2675,0.4204322200392928,705,400,False
model,0.88,0.9,3.5,0.2,score_point,0.0028368794326241137,2.804499999999999,0.7325,0.2675,0.4204322200392928,705,400,False
model,0.88,1.0,3.5,0.2,score_point,0.0028368794326241137,2.83125,0.7325,0.2675,0.4204322200392928,705,400,False
model,0.89,0.6,3.5,0.2,score_point,0.0028368794326241137,2.8620000000000005,0.78,0.22,0.35918367346938773,705,400,False
model,0.89,0.7,3.5,0.2,score_point,0.0028368794326241137,2.884,0.78,0.22,0.35918367346938773,705,400,False
model,0.89,0.8,3.5,0.2,score_point,0.0028368794326241137,2.906,0.78,0.22,0.35918367346938773,705,400,False
model,0.89,0.9,3.5,0.2,score_point,0.0028368794326241137,2.9279999999999995,0.78,0.22,0.35918367346938773,705,400,False
model,0.89,1.0,3.5,0.2,score_point,0.0028368794326241137,2.95,0.78,0.22,0.35918367346938773,705,400,False
model,0.9,0.6,3.5,0.2,score_point,0.0028368794326241137,2.9635000000000002,0.815,0.185,0.31092436974789917,705,400,False
model,0.9,0.7,3.5,0.2,score_point,0.0028368794326241137,2.9820000000000007,0.815,0.185,0.31092436974789917,705,400,False
model,0.9,0.8,3.5,0.2,score_point,0.0028368794326241137,3.0004999999999997,0.815,0.185,0.31092436974789917,705,400,False
model,0.9,0.9,3.5,0.2,score_point,0.0028368794326241137,3.0189999999999997,0.815,0.185,0.31092436974789917,705,400,False
model,0.9,1.0,3.5,0.2,score_point,0.0028368794326241137,3.0375,0.815,0.185,0.31092436974789917,705,400,False
model,0.91,0.6,3.5,0.2,score_point,0.0028368794326241137,3.0432500000000005,0.8425,0.1575,0.2709677419354839,705,400,False
model,0.91,0.7,3.5,0.2,score_point,0.0028368794326241137,3.0589999999999997,0.8425,0.1575,0.2709677419354839,705,400,False
model,0.91,0.8,3.5,0.2,score_point,0.0028368794326241137,3.0747500000000003,0.8425,0.1575,0.2709677419354839,705,400,False
model,0.91,0.9,3.5,0.2,score_point,0.0028368794326241137,3.0904999999999996,0.8425,0.1575,0.2709677419354839,705,400,False
model,0.91,1.0,3.5,0.2,score_point,0.0028368794326241137,3.10625,0.8425,0.1575,0.2709677419354839,705,400,False
model,0.92,0.6,3.5,0.2,score_point,0.0028368794326241137,3.1230000000000007,0.87,0.13,0.2290748898678414,705,400,False
model,0.92,0.7,3.5,0.2,score_point,0.0028368794326241137,3.136,0.87,0.13,0.2290748898678414,705,400,False
model,0.92,0.8,3.5,0.2,score_point,0.0028368794326241137,3.1489999999999996,0.87,0.13,0.2290748898678414,705,400,False
model,0.92,0.9,3.5,0.2,score_point,0.0028368794326241137,3.1619999999999995,0.87,0.13,0.2290748898678414,705,400,False
model,0.92,1.0,3.5,0.2,score_point,0.0028368794326241137,3.175,0.87,0.13,0.2290748898678414,705,400,False
model,0.93,0.2,3.5,0.2,score_point,0.0028368794326241137,3.1782500000000002,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.3,3.5,0.2,score_point,0.0028368794326241137,3.1879999999999997,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.4,3.5,0.2,score_point,0.0028368794326241137,3.1977499999999996,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.5,3.5,0.2,score_point,0.0028368794326241137,3.2075,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.6,3.5,0.2,score_point,0.0028368794326241137,3.2172500000000004,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.7,3.5,0.2,score_point,0.0028368794326241137,3.2270000000000003,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.8,3.5,0.2,score_point,0.0028368794326241137,3.2367499999999993,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,0.9,3.5,0.2,score_point,0.0028368794326241137,3.2464999999999997,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.93,1.0,3.5,0.2,score_point,0.0028368794326241137,3.25625,0.9025,0.0975,0.17687074829931976,705,400,False
model,0.74,0.8,3.5,0.2,score_point,0.00425531914893617,2.02175,0.4525,0.5475,0.7041800643086817,705,400,True
model,0.75,0.7,3.5,0.2,score_point,0.00425531914893617,2.03,0.475,0.525,0.6851549755301795,705,400,False
model,0.76,0.7,3.5,0.2,score_point,0.00425531914893617,2.03,0.475,0.525,0.6851549755301795,705,400,False
model,0.74,0.9,3.5,0.2,score_point,0.00425531914893617,2.0765,0.4525,0.5475,0.7041800643086817,705,400,False
model,0.75,0.8,3.5,0.2,score_point,0.00425531914893617,2.0825000000000005,0.475,0.525,0.6851549755301795,705,400,False
model,0.76,0.8,3.5,0.2,score_point,0.00425531914893617,2.0825000000000005,0.475,0.525,0.6851549755301795,705,400,False
model,0.77,0.7,3.5,0.2,score_point,0.00425531914893617,2.114,0.505,0.495,0.658901830282862,705,400,False
model,0.74,1.0,3.5,0.2,score_point,0.00425531914893617,2.13125,0.4525,0.5475,0.7041800643086817,705,400,False
model,0.75,0.9,3.5,0.2,score_point,0.00425531914893617,2.135,0.475,0.525,0.6851549755301795,705,400,False
model,0.76,0.9,3.5,0.2,score_point,0.00425531914893617,2.135,0.475,0.525,0.6851549755301795,705,400,False
model,0.78,0.7,3.5,0.2,score_point,0.00425531914893617,2.163,0.5225,0.4775,0.6430976430976431,705,400,False
