policy_type,threshold,action_delay,timeout,score_point_s,score_mode,cutoff_rate,mean_latency,timeout_rate,detect_rate,f1,n_hold_spans,n_eot_spans,is_pareto
model,0.89,0.8,3.0,0.2,score_point,0.005673758865248227,2.1585,0.6175,0.3825,0.5493716337522442,705,400,False
model,0.86,0.6,3.5,0.2,score_point,0.005673758865248227,2.1660000000000004,0.54,0.46,0.6258503401360545,705,400,False
model,0.89,0.9,3.0,0.2,score_point,0.005673758865248227,2.1967499999999998,0.6175,0.3825,0.5493716337522442,705,400,False
model,0.87,0.6,3.5,0.2,score_point,0.005673758865248227,2.21675,0.5575,0.4425,0.6092943201376937,705,400,False
model,0.89,1.0,3.0,0.2,score_point,0.005673758865248227,2.235,0.6175,0.3825,0.5493716337522442,705,400,False
model,0.9,0.8,3.0,0.2,score_point,0.005673758865248227,2.2355,0.6525,0.3475,0.5119705340699815,705,400,False
model,0.9,0.9,3.0,0.2,score_point,0.005673758865248227,2.27025,0.6525,0.3475,0.5119705340699815,705,400,False
model,0.9,1.0,3.0,0.2,score_point,0.005673758865248227,2.305,0.6525,0.3475,0.5119705340699815,705,400,False
model,0.91,0.8,3.0,0.2,score_point,0.005673758865248227,2.3070000000000004,0.685,0.315,0.47547169811320755,705,400,False
model,0.88,0.6,3.5,0.2,score_point,0.005673758865248227,2.311,0.59,0.41,0.5774647887323944,705,400,False
model,0.91,0.9,3.0,0.2,score_point,0.005673758865248227,2.3385,0.685,0.315,0.47547169811320755,705,400,False
model,0.89,0.5,3.5,0.2,score_point,0.005673758865248227,2.3525,0.6175,0.3825,0.5493716337522442,705,400,False
model,0.91,1.0,3.0,0.2,score_point,0.005673758865248227,2.37,0.685,0.315,0.47547169811320755,705,400,False
model,0.92,0.8,3.0,0.2,score_point,0.005673758865248227,2.3840000000000003,0.72,0.28,0.434108527131783,705,400,False
model,0.93,0.5,3.0,0.2,score_point,0.005673758865248227,2.3875,0.755,0.245,0.3904382470119522,705,400,False
model,0.92,0.9,3.0,0.2,score_point,0.005673758865248227,2.412,0.72,0.28,0.434108527131783,705,400,False
model,0.93,0.6,3.0,0.2,score_point,0.005673758865248227,2.412,0.755,0.245,0.3904382470119522,705,400,False
model,0.93,0.7,3.0,0.2,score_point,0.005673758865248227,2.4364999999999997,0.755,0.245,0.3904382470119522,705,400,False
model,0.92,1.0,3.0,0.2,score_point,0.005673758865248227,2.44,0.72,0.28,0.434108527131783,705,400,False
model,0.9,0.5,3.5,0.2,score_point,0.005673758865248227,2.4575,0.6525,0.3475,0.5119705340699815,705,400,False
model,0.93,0.8,3.0,0.2,score_point,0.005673758865248227,2.4610000000000003,0.755,0.245,0.3904382470119522,705,400,False
model,0.93,0.9,3.0,0.2,score_point,0.005673758865248227,2.4855,0.755,0.245,0.3904382470119522,705,400,False
model,0.94,0.5,3.0,0.2,score_point,0.005673758865248227,2.49375,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.93,1.0,3.0,0.2,score_point,0.005673758865248227,2.51,0.755,0.245,0.3904382470119522,705,400,False
model,0.94,0.6,3.0,0.2,score_point,0.005673758865248227,2.5140000000000002,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.94,0.7,3.0,0.2,score_point,0.005673758865248227,2.5342499999999997,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.94,0.8,3.0,0.2,score_point,0.005673758865248227,2.5545,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.91,0.5,3.5,0.2,score_point,0.005673758865248227,2.555,0.685,0.315,0.47547169811320755,705,400,False
model,0.94,0.9,3.0,0.2,score_point,0.005673758865248227,2.57475,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.95,0.4,3.0,0.2,score_point,0.005673758865248227,2.5904999999999996,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.94,1.0,3.0,0.2,score_point,0.005673758865248227,2.595,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.92,0.3,3.5,0.2,score_point,0.005673758865248227,2.6039999999999996,0.72,0.28,0.434108527131783,705,400,False
model,0.95,0.5,3.0,0.2,score_point,0.005673758865248227,2.60625,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.95,0.6,3.0,0.2,score_point,0.005673758865248227,2.6220000000000003,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.95,0.7,3.0,0.2,score_point,0.005673758865248227,2.6377499999999996,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.95,0.8,3.0,0.2,score_point,0.005673758865248227,2.6535,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.95,0.9,3.0,0.2,score_point,0.005673758865248227,2.6692499999999995,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.95,1.0,3.0,0.2,score_point,0.005673758865248227,2.685,0.8425,0.1575,0.2698072805139186,705,400,False
model,0.93,0.2,3.5,0.2,score_point,0.005673758865248227,2.6914999999999996,0.755,0.245,0.3904382470119522,705,400,False
model,0.96,0.2,3.0,0.2,score_point,0.005673758865248227,2.7060000000000004,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.3,3.0,0.2,score_point,0.005673758865248227,2.7165,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.4,3.0,0.2,score_point,0.005673758865248227,2.727,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.5,3.0,0.2,score_point,0.005673758865248227,2.7375,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.6,3.0,0.2,score_point,0.005673758865248227,2.748,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.7,3.0,0.2,score_point,0.005673758865248227,2.7585,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.8,3.0,0.2,score_point,0.005673758865248227,2.7689999999999997,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,0.9,3.0,0.2,score_point,0.005673758865248227,2.7795,0.895,0.105,0.18834080717488785,705,400,False
model,0.96,1.0,3.0,0.2,score_point,0.005673758865248227,2.79,0.895,0.105,0.18834080717488785,705,400,False
model,0.94,0.2,3.5,0.2,score_point,0.005673758865248227,2.83175,0.7975,0.2025,0.33402061855670107,705,400,False
model,0.97,0.2,3.0,0.2,score_point,0.005673758865248227,2.86,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.3,3.0,0.2,score_point,0.005673758865248227,2.865,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.4,3.0,0.2,score_point,0.005673758865248227,2.87,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.5,3.0,0.2,score_point,0.005673758865248227,2.875,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.6,3.0,0.2,score_point,0.005673758865248227,2.88,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.7,3.0,0.2,score_point,0.005673758865248227,2.885,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.8,3.0,0.2,score_point,0.005673758865248227,2.89,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,0.9,3.0,0.2,score_point,0.005673758865248227,2.895,0.95,0.05,0.09433962264150944,705,400,False
model,0.97,1.0,3.0,0.2,score_point,0.005673758865248227,2.9,0.95,0.05,0.09433962264150944,705,400,False
model,0.98,0.2,3.0,0.2,score_point,0.005673758865248227,2.951,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.3,3.0,0.2,score_point,0.005673758865248227,2.95275,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.4,3.0,0.2,score_point,0.005673758865248227,2.9545000000000003,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.5,3.0,0.2,score_point,0.005673758865248227,2.95625,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.6,3.0,0.2,score_point,0.005673758865248227,2.9579999999999997,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.7,3.0,0.2,score_point,0.005673758865248227,2.95975,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.8,3.0,0.2,score_point,0.005673758865248227,2.9614999999999996,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,0.9,3.0,0.2,score_point,0.005673758865248227,2.9632500000000004,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.98,1.0,3.0,0.2,score_point,0.005673758865248227,2.965,0.9825,0.0175,0.03406326034063261,705,400,False
model,0.99,0.2,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.2,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.3,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.3,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.4,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.4,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.5,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.5,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.6,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.6,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.7,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.7,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.8,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.8,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,0.9,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,0.9,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.99,1.0,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,1.0,1.0,3.0,0.2,score_point,0.005673758865248227,3.0,1.0,0.0,0.0,705,400,False
model,0.72,0.8,3.5,0.2,score_point,0.0070921985815602835,1.56275,0.2825,0.7175,0.8294797687861272,705,400,True
model,0.73,0.8,3.5,0.2,score_point,0.0070921985815602835,1.60325,0.2975,0.7025,0.8192419825072886,705,400,False
model,0.74,0.8,3.5,0.2,score_point,0.0070921985815602835,1.63025,0.3075,0.6925,0.8123167155425219,705,400,False
model,0.72,0.9,3.5,0.2,score_point,0.0070921985815602835,1.6344999999999998,0.2825,0.7175,0.8294797687861272,705,400,False
model,0.75,0.8,3.5,0.2,score_point,0.0070921985815602835,1.6640000000000001,0.32,0.68,0.8035450516986706,705,400,False
model,0.73,0.9,3.5,0.2,score_point,0.0070921985815602835,1.6734999999999998,0.2975,0.7025,0.8192419825072886,705,400,False
model,0.74,0.9,3.5,0.2,score_point,0.0070921985815602835,1.6994999999999998,0.3075,0.6925,0.8123167155425219,705,400,False
model,0.72,1.0,3.5,0.2,score_point,0.0070921985815602835,1.70625,0.2825,0.7175,0.8294797687861272,705,400,False
model,0.76,0.8,3.5,0.2,score_point,0.0070921985815602835,1.7180000000000002,0.34,0.66,0.7892376681614349,705,400,False
model,0.75,0.9,3.5,0.2,score_point,0.0070921985815602835,1.732,0.32,0.68,0.8035450516986706,705,400,False
model,0.73,1.0,3.5,0.2,score_point,0.0070921985815602835,1.74375,0.2975,0.7025,0.8192419825072886,705,400,False
model,0.74,1.0,3.5,0.2,score_point,0.0070921985815602835,1.76875,0.3075,0.6925,0.8123167155425219,705,400,False
